,,,,,,,,,,Tue Nov 26 12:21:42 2019,202884,1,-2.1,-11.56,3.77,2.32,-2.87,-0.44,"1
",Tue Nov 26 12:35:28 2019,231213,2,0.59,-2.71,8.4,-4.48,1.74,0.69,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202885,1,-2.11,-11.61,3.83,2.56,-2.67,-0.18,"1
",Tue Nov 26 12:35:28 2019,231214,2,0.62,-2.61,8.39,-3.79,1.73,-0.04,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202886,1,-2.2,-11.63,3.83,2.33,-2.96,-0.01,"1
",Tue Nov 26 12:35:28 2019,231215,2,0.66,-2.55,8.23,-6.43,2.44,-0.12,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202887,1,-2.08,-11.58,3.86,1.65,-2.6,0.06,"1
",Tue Nov 26 12:35:28 2019,231216,2,0.66,-2.62,8.3,-7.26,2.34,0.07,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202888,1,-2.14,-11.64,3.81,1.44,-2.06,0.68,"1
",Tue Nov 26 12:35:28 2019,231217,2,0.65,-2.81,8.27,-7.03,2.4,0.23,"1
"
,,,,,,,,,,Tue Nov 26 12:21:42 2019,202889,1,-2.18,-11.63,3.71,1.48,-2.39,0.53,"1
",Tue Nov 26 12:35:29 2019,231218,2,0.59,-2.82,8.34,-5.63,2.28,-0.39,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202890,1,-2.1,-11.61,3.78,1.91,-2.71,0.59,"1
",Tue Nov 26 12:35:29 2019,231219,2,0.52,-2.77,8.32,-4.34,1.93,-1.12,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202891,1,-2.11,-11.65,3.73,2.21,-2.22,0.53,"1
",Tue Nov 26 12:35:29 2019,231220,2,0.58,-2.74,8.29,-3.89,1.55,-1.43,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202892,1,-2.18,-11.6,3.8,2.2,-2.21,0.04,"1
",Tue Nov 26 12:35:29 2019,231221,2,0.62,-2.68,8.32,-3.58,1.31,-1.49,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202893,1,-2.08,-11.64,3.8,2.02,-2.6,0.12,"1
",Tue Nov 26 12:35:29 2019,231222,2,0.73,-2.73,8.21,-4.47,2.18,-1.3,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202894,1,-2.13,-11.55,3.71,2.15,-2.43,0.11,"1
",Tue Nov 26 12:35:29 2019,231223,2,0.5,-2.73,8.4,-3.26,1.48,-1.97,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202895,1,-2.11,-11.56,3.7,2.37,-2.41,-0.33,"1
",Tue Nov 26 12:35:29 2019,231224,2,0.63,-2.61,8.24,-4.36,1.18,-1.39,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202896,1,-2.12,-11.63,3.81,2.34,-2.35,-0.07,"1
",Tue Nov 26 12:35:29 2019,231225,2,0.69,-2.73,8.34,-4.82,1.72,-0.77,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202897,1,-2.16,-11.64,3.81,1.89,-2.56,-0.12,"1
",Tue Nov 26 12:35:29 2019,231226,2,0.61,-2.72,8.29,-3.95,1.77,-1.22,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202898,1,-2.05,-11.66,3.81,2.11,-2.3,-0.02,"1
",Tue Nov 26 12:35:29 2019,231227,2,0.68,-2.7,8.21,-4.68,1.55,-1.25,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202899,1,-2.14,-11.75,3.92,2.03,-2.61,0.32,"1
",Tue Nov 26 12:35:29 2019,231228,2,0.72,-2.7,8.34,-4.47,1.9,-0.79,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202900,1,-2.08,-11.7,3.87,1.76,-2.44,1.01,"1
",Tue Nov 26 12:35:29 2019,231229,2,0.71,-2.76,8.21,-4.56,1.81,-1.74,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202901,1,-2.17,-11.63,3.83,2.01,-1.94,0.79,"1
",Tue Nov 26 12:35:29 2019,231230,2,0.7,-2.7,8.31,-3.57,1.24,-1.76,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202902,1,-2.14,-11.56,3.73,1.7,-1.95,1.08,"1
",Tue Nov 26 12:35:29 2019,231231,2,0.78,-2.7,8.35,-2.82,1.14,-1.51,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202903,1,-2.14,-11.53,3.71,1.53,-2.05,0.83,"1
",Tue Nov 26 12:35:29 2019,231232,2,0.68,-2.55,8.46,-2.72,1.85,-1.39,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202904,1,-2.12,-11.52,3.77,1.56,-2.18,0.3,"1
",Tue Nov 26 12:35:29 2019,231233,2,0.67,-2.58,8.38,-2.41,2.52,-0.97,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202905,1,-2.15,-11.57,3.81,1.8,-2.57,0.18,"1
",Tue Nov 26 12:35:29 2019,231234,2,0.68,-2.52,8.33,-4.21,2.93,-0.26,"1
"
,,,,,,,,,,Tue Nov 26 12:21:43 2019,202906,1,-2.14,-11.58,3.85,2.18,-3.05,0.2,"1
",Tue Nov 26 12:35:30 2019,231235,2,0.62,-2.55,8.21,-5.28,3.73,0.46,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202907,1,-2.12,-11.64,3.75,2.27,-3.28,0.09,"1
",Tue Nov 26 12:35:30 2019,231236,2,0.54,-2.61,8.23,-5.89,3.8,0.24,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202908,1,-2.1,-11.62,3.81,2.44,-3.18,0.25,"1
",Tue Nov 26 12:35:30 2019,231237,2,0.63,-2.68,8.18,-6.69,2.81,-0.11,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202909,1,-2.07,-11.62,3.86,1.79,-2.75,0.5,"1
",Tue Nov 26 12:35:30 2019,231238,2,0.54,-2.76,8.27,-6.59,1.93,-0.73,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202910,1,-2.21,-11.69,3.81,1.47,-2.56,0.19,"1
",Tue Nov 26 12:35:30 2019,231239,2,0.62,-2.74,8.21,-5.08,1.37,-1.2,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202911,1,-2.14,-11.65,3.83,1.84,-2.39,0.35,"1
",Tue Nov 26 12:35:30 2019,231240,2,0.57,-2.75,8.36,-3.9,1.35,-2.01,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202912,1,-2.09,-11.68,3.76,2.11,-2.45,0.33,"1
",Tue Nov 26 12:35:30 2019,231241,2,0.62,-2.61,8.29,-3.15,0.24,-1.98,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202913,1,-2.14,-11.62,3.79,2.21,-2.42,0.63,"1
",Tue Nov 26 12:35:30 2019,231242,2,0.72,-2.64,8.32,-4.37,1.96,-1.15,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202914,1,-2.18,-11.57,3.73,2.23,-2.5,0.37,"1
",Tue Nov 26 12:35:30 2019,231243,2,0.65,-2.64,8.27,-5.48,2.71,-1.35,"1
"
,,,,,,,,,,Tue Nov 26 12:21:44 2019,202915,1,-2.11,-11.62,3.73,2.18,-2.49,-0.39,"1
",Tue Nov 26 12:35:30 2019,231244,2,0.58,-2.72,8.32,-5.46,2.61,-1.16,"1
"
