Mon Dec 21 16:53:54 2020	 153.0	 2.00000	 0.06000	 -0.46000	 -7.17000	 -4.94000	 -2.17000	 0.87000	 830.00000  	2	
Mon Dec 21 16:53:55 2020	 154.0	 2.00000	 0.14000	 -0.43000	 -7.17000	 -4.68000	 -1.57000	 1.02000	 670.00000  	2	
Mon Dec 21 16:53:56 2020	 155.0	 2.00000	 0.21000	 -0.50000	 -7.09000	 -4.56000	 -5.09000	 1.27000	 650.00000  	2	
Mon Dec 21 16:53:57 2020	 156.0	 2.00000	 0.23000	 -0.45000	 -7.18000	 -5.10000	 -2.31000	 0.85000	 470.00000  	2	
Mon Dec 21 16:53:58 2020	 157.0	 2.00000	 0.21000	 -0.46000	 -7.23000	 -3.86000	 -4.08000	 1.24000	 470.00000  	2	
Mon Dec 21 16:53:59 2020	 158.0	 2.00000	 -0.02000	 -0.53000	 -7.36000	 -5.11000	 -0.89000	 1.05000	 470.00000  	2	
Mon Dec 21 16:54:00 2020	 159.0	 2.00000	 0.08000	 -0.44000	 -7.20000	 -4.84000	 -2.25000	 1.12000	 460.00000  	2	
Mon Dec 21 16:54:01 2020	 160.0	 2.00000	 -0.05000	 -0.52000	 -7.10000	 -4.44000	 -3.01000	 1.00000	 450.00000  	2	
Mon Dec 21 16:54:02 2020	 161.0	 2.00000	 0.10000	 -0.46000	 -7.24000	 -4.74000	 -1.86000	 1.08000	 440.00000  	2	
Mon Dec 21 16:54:03 2020	 162.0	 2.00000	 -0.05000	 -0.43000	 -7.34000	 -4.95000	 -2.47000	 1.18000	 429.00000  	2	
Mon Dec 21 16:54:04 2020	 163.0	 2.00000	 0.07000	 -0.47000	 -7.21000	 -4.90000	 -2.45000	 1.11000	 370.00000  	2	
Mon Dec 21 16:54:06 2020	 164.0	 2.00000	 0.02000	 -0.46000	 -7.17000	 -4.73000	 -2.18000	 1.31000	 350.00000  	2	
Mon Dec 21 16:54:07 2020	 165.0	 2.00000	 0.11000	 -0.48000	 -7.13000	 -5.03000	 -2.02000	 0.94000	 360.00000  	2	
Mon Dec 21 16:54:08 2020	 166.0	 2.00000	 -0.00000	 -0.44000	 -7.24000	 -4.95000	 -1.86000	 1.24000	 350.00000  	2	
Mon Dec 21 16:54:09 2020	 167.0	 2.00000	 0.07000	 -0.43000	 -7.38000	 -4.99000	 -5.04000	 1.18000	 360.00000  	2	
Mon Dec 21 16:54:10 2020	 168.0	 2.00000	 0.06000	 -0.46000	 -7.20000	 -4.85000	 -2.25000	 1.08000	 360.00000  	2	
Mon Dec 21 16:54:11 2020	 169.0	 2.00000	 0.04000	 -0.43000	 -7.17000	 -4.72000	 -2.20000	 1.05000	 360.00000  	2	
Mon Dec 21 16:54:12 2020	 170.0	 2.00000	 0.08000	 -0.38000	 -7.16000	 -4.73000	 -4.52000	 0.85000	 560.00000  	2	
Mon Dec 21 16:54:13 2020	 171.0	 2.00000	 0.03000	 -0.45000	 -7.17000	 -4.80000	 -3.37000	 1.01000	 620.00000  	2	
Mon Dec 21 16:54:14 2020	 172.0	 2.00000	 -0.07000	 -0.48000	 -7.31000	 -4.86000	 -2.63000	 1.11000	 610.00000  	2	
Mon Dec 21 16:54:15 2020	 173.0	 2.00000	 0.11000	 -0.41000	 -7.09000	 -4.86000	 -2.85000	 0.79000	 630.00000  	2	
Mon Dec 21 16:54:16 2020	 174.0	 2.00000	 0.06000	 -0.44000	 -7.21000	 -5.08000	 -2.08000	 0.98000	 770.00000  	2	
Mon Dec 21 16:54:17 2020	 175.0	 2.00000	 0.08000	 -0.50000	 -7.40000	 -5.09000	 -0.37000	 1.11000	 770.00000  	2	
Mon Dec 21 16:54:18 2020	 176.0	 2.00000	 0.26000	 -0.42000	 -7.11000	 -4.98000	 -3.17000	 1.30000	 770.00000  	2	
Mon Dec 21 16:54:19 2020	 177.0	 2.00000	 0.03000	 -0.38000	 -7.23000	 -4.90000	 -2.11000	 0.95000	 760.00000  	2	
